iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
59,TID,True,0.017537381972723764,0.003010289471,5,5,100,21,0.055243,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.062210900000000006, 0.0183501, 0.010009, 0.010009, 0.899421]","[4, 8, 18, 25, 27]"
60,TID,True,0.017115194620578263,0.00300152362823,5,5,100,32,0.05232,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.062210900000000006, 0.01651509, 0.010009, 0.010009, 0.90125601]","[4, 8, 18, 25, 27]"
61,TID,True,0.016973444674728035,0.00300771678698,5,5,100,16,0.062464,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.06386240900000001, 0.014863580999999999, 0.010009, 0.010009, 0.90125601]","[4, 8, 18, 25, 27]"
62,TID,True,0.016629275854260703,0.0030006164543362997,5,5,100,27,0.059154,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.06386240900000001, 0.0133772229, 0.010009, 0.010009, 0.9027423681]","[4, 8, 18, 25, 27]"
63,iDR,False,0.016629275854260703,0.0030006164543362997,5,5,100,19,0.057066,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.06386240900000001, 0.0133772229, 0.010009, 0.010009, 0.9027423681]","[4, 8, 18, 25, 27]"
64,TID,True,0.01651240382045733,0.0030056329129237998,5,5,100,18,0.051361,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.06520013129, 0.01203950061, 0.010009, 0.010009, 0.9027423681]","[4, 8, 18, 25, 27]"
65,iDR,True,0.016250843744175195,0.003000685675,5,5,100,19,0.054751,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
66,iDR,False,0.016250843744175195,0.003000685675,5,5,100,24,0.052582,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
67,iDR,False,0.016250843744175195,0.003000685675,5,5,100,18,0.053241,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
68,iDR,False,0.016250843744175195,0.003000685675,5,5,100,15,0.053171,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
69,iDR,False,0.016250843744175195,0.003000685675,5,5,100,20,0.054766,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
70,iDR,False,0.016250843744175195,0.003000685675,5,5,100,18,0.053444,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
71,iDR,False,0.016250843744175195,0.003000685675,5,5,100,20,0.054489,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
72,iDR,False,0.016250843744175195,0.003000685675,5,5,100,14,0.052403,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
73,iDR,False,0.016250843744175195,0.003000685675,5,5,100,20,0.052379,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
74,iDR,False,0.016250843744175195,0.003000685675,5,5,100,14,0.054031,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
75,iDR,False,0.016250843744175195,0.003000685675,5,5,100,14,0.051218,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
76,iDR,False,0.016250843744175195,0.003000685675,5,5,100,19,0.052908,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.065279, 0.010849, 0.010021, 0.010021, 0.903831]","[4, 8, 18, 25, 27]"
