iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
14,iDR,True,0.00781799561367913,0.010543036882000001,5,5,100,74,0.053361,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
15,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,90,0.056529,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
16,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,84,0.056858,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
17,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,91,0.055992,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
18,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,94,0.057012,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
19,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,88,0.058183,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
20,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,85,0.054238,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
21,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,91,0.057735,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
22,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,91,0.055964,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
23,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,90,0.055966,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
24,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,94,0.059203,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
25,iDR,False,0.00781799561367913,0.010543036882000001,5,5,100,92,0.055752,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959599, 0.010319, 0.01004, 0.01002, 0.01002]","[4, 10, 25, 27, 30]"
