iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
14,iDR,True,0.05315526757530915,0.0030469919279999995,8,8,100,69,0.059146,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.037357, 0.019472, 0.132693, 0.010478, 0.010863, 0.010536, 0.763562, 0.01504]","[4, 8, 12, 13, 16, 25, 27, 29]"
15,TID,True,0.050364847261823005,0.0030184496636999998,8,8,100,61,0.06301,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.037357, 0.019472, 0.11942370000000001, 0.010478, 0.010863, 0.010536, 0.7768313, 0.01504]","[4, 8, 12, 13, 16, 25, 27, 29]"
16,idID,True,0.04794467567667867,0.0030484984230000002,7,7,100,45,0.063449,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.037767, 0.019686, 0.120735, 0.010593, 0.010652, 0.785362, 0.015205]","[4, 8, 12, 13, 25, 27, 29]"
17,TID,True,0.04528921285088812,0.0030225283245,7,7,100,53,0.059482,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.037767, 0.019686, 0.1086615, 0.010593, 0.010652, 0.7974355, 0.015205]","[4, 8, 12, 13, 25, 27, 29]"
18,iDR,True,0.04325017773916155,0.003006418229,7,7,100,38,0.056751,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038182, 0.019902, 0.09887, 0.010709, 0.010769, 0.806196, 0.015372]","[4, 8, 12, 13, 25, 27, 29]"
19,TID,True,0.04204351637571521,0.0030094238769999998,7,7,100,21,0.055339,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038182, 0.019902, 0.088983, 0.010709, 0.020656, 0.806196, 0.015372]","[4, 8, 12, 13, 25, 27, 29]"
20,idID,True,0.04009792853623209,0.003002569772,6,6,100,24,0.053486,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038595, 0.020117, 0.089946, 0.02088, 0.814923, 0.015538]","[4, 8, 12, 25, 27, 29]"
21,TID,True,0.03927478994922769,0.0030599193416,6,6,100,18,0.055978,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.047589599999999996, 0.020117, 0.08095139999999999, 0.02088, 0.814923, 0.015538]","[4, 8, 12, 25, 27, 29]"
22,iDR,True,0.036568246436477755,0.0030055301449999996,6,6,100,22,0.056985,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.044004, 0.018601, 0.074852, 0.019307, 0.82887, 0.014367]","[4, 8, 12, 25, 27, 29]"
23,idID,True,0.03603630573796261,0.003043128452,6,6,100,21,0.058515,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.044197, 0.018683, 0.07518, 0.010044, 0.019392, 0.832505]","[4, 8, 12, 18, 25, 27]"
24,idID,True,0.03420479617210899,0.0030202909619999998,5,5,100,32,0.05761,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.044645, 0.018873, 0.075943, 0.019589, 0.840951]","[4, 8, 12, 25, 27]"
25,TID,True,0.032349646816598125,0.0030039556227,5,5,100,20,0.05698,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.044645, 0.018873, 0.0683487, 0.019589, 0.8485453000000001]","[4, 8, 12, 25, 27]"
26,TID,True,0.031634734498994774,0.00304753475382,5,5,100,21,0.057037,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.05147987, 0.018873, 0.06151383, 0.019589, 0.8485453000000001]","[4, 8, 12, 25, 27]"
27,iDR,True,0.030256332810750408,0.003038603943,5,5,100,26,0.062937,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.051798, 0.01899, 0.055705, 0.01971, 0.853796]","[4, 8, 12, 25, 27]"
28,TID,True,0.028834427739614164,0.0030266217974999994,5,5,100,25,0.062581,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.051798, 0.01899, 0.0501345, 0.01971, 0.8593665]","[4, 8, 12, 25, 27]"
29,iDR,True,0.02766830507388878,0.0030192532199999995,5,5,100,23,0.059243,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.052059, 0.019086, 0.045348, 0.019809, 0.863697]","[4, 8, 12, 25, 27]"
30,iDR,True,0.026597301197299503,0.0030125559689999997,5,5,100,19,0.057179,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.052296, 0.019173, 0.040999, 0.019899, 0.867632]","[4, 8, 12, 25, 27]"
31,iDR,True,0.025615693667982282,0.003006478157,5,5,100,17,0.060078,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.052511, 0.019252, 0.037051, 0.019981, 0.871205]","[4, 8, 12, 25, 27]"
32,iDR,True,0.02471760200020835,0.003000963805,5,5,100,28,0.055343,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.052706, 0.019324, 0.03347, 0.020055, 0.874445]","[4, 8, 12, 25, 27]"
33,TID,True,0.024215390701186057,0.003001981293,5,5,100,19,0.055381,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.052706, 0.019324, 0.030123, 0.023402, 0.874445]","[4, 8, 12, 25, 27]"
34,TID,True,0.023835818091888394,0.0030211877178000003,5,5,100,22,0.056403,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.055718300000000005, 0.019324, 0.0271107, 0.023402, 0.874445]","[4, 8, 12, 25, 27]"
35,TID,True,0.023102689602006662,0.00301535620623,5,5,100,27,0.06068,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.055718300000000005, 0.019324, 0.024399630000000002, 0.023402, 0.8771560700000001]","[4, 8, 12, 25, 27]"
36,idID,True,0.01870590504597054,0.0030019869839999994,5,5,100,14,0.054232,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.056532, 0.019606, 0.010146, 0.023744, 0.889971]","[4, 8, 18, 25, 27]"
37,TID,True,0.018544405552779853,0.0030093392339999997,5,5,100,19,0.053563,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0584926, 0.0176454, 0.010146, 0.023744, 0.889971]","[4, 8, 18, 25, 27]"
38,iDR,True,0.01817242470301415,0.0030020847989999998,5,5,100,19,0.05617,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.058596, 0.015909, 0.010164, 0.023786, 0.891545]","[4, 8, 18, 25, 27]"
39,TID,True,0.0180384670928489,0.003008050674,5,5,100,27,0.053726,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0601869, 0.0143181, 0.010164, 0.023786, 0.891545]","[4, 8, 18, 25, 27]"
40,iDR,True,0.017734096058983236,0.00300216228,5,5,100,29,0.05627,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.060273, 0.012905, 0.010179, 0.02382, 0.892823]","[4, 8, 18, 25, 27]"
41,TID,True,0.017623514231441383,0.0030070016549999996,5,5,100,19,0.053124,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0615635, 0.0116145, 0.010179, 0.02382, 0.892823]","[4, 8, 18, 25, 27]"
42,TID,True,0.017333800329433678,0.003001153845,5,5,100,24,0.056756,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0615635, 0.0116145, 0.010179, 0.021438, 0.895205]","[4, 8, 18, 25, 27]"
43,iDR,False,0.017333800329433678,0.003001153845,5,5,100,25,0.058435,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0615635, 0.0116145, 0.010179, 0.021438, 0.895205]","[4, 8, 18, 25, 27]"
44,iDR,False,0.017333800329433678,0.003001153845,5,5,100,20,0.060798,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0615635, 0.0116145, 0.010179, 0.021438, 0.895205]","[4, 8, 18, 25, 27]"
45,iDR,False,0.017333800329433678,0.003001153845,5,5,100,14,0.057369,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0615635, 0.0116145, 0.010179, 0.021438, 0.895205]","[4, 8, 18, 25, 27]"
46,TID,True,0.01723318350466528,0.0030055092825,5,5,100,25,0.058292,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06272495, 0.01045305, 0.010179, 0.021438, 0.895205]","[4, 8, 18, 25, 27]"
47,iDR,False,0.017005594528317222,0.003001677446,5,5,100,17,0.053383,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
48,iDR,False,0.017005594528317222,0.003001677446,5,5,100,18,0.054956,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
49,iDR,False,0.017005594528317222,0.003001677446,5,5,100,12,0.052726,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
50,iDR,False,0.017005594528317222,0.003001677446,5,5,100,21,0.053607,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
51,iDR,False,0.017005594528317222,0.003001677446,5,5,100,16,0.05362,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
52,iDR,False,0.017005594528317222,0.003001677446,5,5,100,24,0.055334,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
53,iDR,False,0.017005594528317222,0.003001677446,5,5,100,8,0.052443,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
54,iDR,False,0.017005594528317222,0.003001677446,5,5,100,12,0.056123,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
55,iDR,False,0.017005594528317222,0.003001677446,5,5,100,17,0.055306,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
56,iDR,False,0.017005594528317222,0.003001677446,5,5,100,14,0.054729,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
57,iDR,False,0.017005594528317222,0.003001677446,5,5,100,12,0.055393,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
58,iDR,False,0.017005594528317222,0.003001677446,5,5,100,19,0.05755,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.06286, 0.010476, 0.010201, 0.019336, 0.897128]","[4, 8, 18, 25, 27]"
