iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
10,idID,True,0.01701170640161647,0.004481624212,5,5,100,43,0.054036,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011346, 0.010081, 0.955914, 0.012638, 0.010021]","[4, 5, 12, 27, 29]"
11,TID,True,0.015190311813382517,0.004509582359,5,5,100,56,0.054766,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011346, 0.010081, 0.955914, 0.01, 0.012638]","[4, 5, 12, 25, 27]"
12,TID,True,0.013966781435462258,0.00449466988,5,5,100,58,0.053526,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011346, 0.955914, 0.01, 0.01, 0.012638]","[4, 12, 16, 25, 27]"
13,TID,True,0.01352246786070509,0.004487435670399999,5,5,100,66,0.053614,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0102114, 0.9570486, 0.01, 0.01, 0.012638]","[4, 12, 16, 25, 27]"
14,iDR,True,0.01319429065066082,0.0044906145569999995,5,5,100,71,0.052895,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010225, 0.958358, 0.010014, 0.010014, 0.01139]","[4, 12, 16, 25, 27]"
15,iDR,True,0.012894833361205076,0.004493067824000001,5,5,100,69,0.054414,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010237, 0.95945, 0.010025, 0.010025, 0.010263]","[4, 12, 16, 25, 27]"
16,idID,False,0.012726634636112817,0.004454040877999999,5,5,100,89,0.054684,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
17,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,88,0.056021,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
18,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,88,0.052935,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
19,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,93,0.053629,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
20,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,91,0.052678,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
21,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,93,0.052397,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
22,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,87,0.052917,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
23,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,85,0.05574,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
24,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,88,0.053849,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
25,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,92,0.054702,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
26,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,88,0.054463,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
27,iDR,False,0.012726634636112817,0.004454040877999999,5,5,100,93,0.055189,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010002, 0.959677, 0.010027, 0.010027, 0.010265]","[8, 12, 16, 25, 27]"
