iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
0,idID,False,0.01585178627515323,0.010551244267,5,5,100,4,0.017537,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
1,idID,False,0.01585178627515323,0.010551244267,5,5,100,7,0.016984,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
2,idID,False,0.01585178627515323,0.010551244267,5,5,100,8,0.018647,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
3,idID,False,0.01585178627515323,0.010551244267,5,5,100,9,0.018544,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
4,idID,False,0.01585178627515323,0.010551244267,5,5,100,11,0.016946,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
5,idID,False,0.01585178627515323,0.010551244267,5,5,100,6,0.016446,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
6,idID,False,0.01585178627515323,0.010551244267,5,5,100,6,0.016267,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
7,idID,False,0.01585178627515323,0.010551244267,5,5,100,8,0.016013,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
8,idID,False,0.01585178627515323,0.010551244267,5,5,100,7,0.016721,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
9,idID,False,0.01585178627515323,0.010551244267,5,5,100,8,0.016602,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
10,idID,False,0.01585178627515323,0.010551244267,5,5,100,8,0.019344,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",1,False
0,idID,False,0.017385830108232574,0.010551244267,5,5,100,7,0.015914,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
1,idID,False,0.017385830108232574,0.010551244267,5,5,100,6,0.016217,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
2,idID,False,0.017385830108232574,0.010551244267,5,5,100,3,0.016287,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
3,idID,False,0.017385830108232574,0.010551244267,5,5,100,6,0.016469,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
4,idID,False,0.017385830108232574,0.010551244267,5,5,100,6,0.016596,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
5,idID,False,0.017385830108232574,0.010551244267,5,5,100,9,0.018927,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
6,idID,False,0.017385830108232574,0.010551244267,5,5,100,7,0.017598,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
7,idID,False,0.017385830108232574,0.010551244267,5,5,100,6,0.018117,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
8,idID,False,0.017385830108232574,0.010551244267,5,5,100,3,0.017375,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
9,idID,False,0.017385830108232574,0.010551244267,5,5,100,4,0.017635,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
10,idID,False,0.017385830108232574,0.010551244267,5,5,100,10,0.016121,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",2,False
0,idID,False,0.01891987394131192,0.010551244267,5,5,100,5,0.01672,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
1,idID,False,0.01891987394131192,0.010551244267,5,5,100,7,0.016938,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
2,idID,False,0.01891987394131192,0.010551244267,5,5,100,9,0.016623,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
3,idID,False,0.01891987394131192,0.010551244267,5,5,100,12,0.017025,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
4,idID,False,0.01891987394131192,0.010551244267,5,5,100,4,0.015908,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
5,idID,False,0.01891987394131192,0.010551244267,5,5,100,7,0.017801,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
6,idID,False,0.01891987394131192,0.010551244267,5,5,100,5,0.018146,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
7,idID,False,0.01891987394131192,0.010551244267,5,5,100,9,0.023304,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
8,idID,False,0.01891987394131192,0.010551244267,5,5,100,5,0.017094,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
9,idID,False,0.01891987394131192,0.010551244267,5,5,100,4,0.017051,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
10,idID,False,0.01891987394131192,0.010551244267,5,5,100,4,0.016138,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",3,False
0,idID,False,0.020453917774391265,0.010551244267,5,5,100,4,0.016878,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
1,idID,False,0.020453917774391265,0.010551244267,5,5,100,13,0.016535,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
2,idID,False,0.020453917774391265,0.010551244267,5,5,100,4,0.016592,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
3,idID,False,0.020453917774391265,0.010551244267,5,5,100,8,0.018138,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
4,idID,False,0.020453917774391265,0.010551244267,5,5,100,8,0.016699,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
5,idID,False,0.020453917774391265,0.010551244267,5,5,100,7,0.015844,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
6,idID,False,0.020453917774391265,0.010551244267,5,5,100,6,0.016629,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
7,idID,False,0.020453917774391265,0.010551244267,5,5,100,11,0.017448,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
8,idID,False,0.020453917774391265,0.010551244267,5,5,100,3,0.015591,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
9,idID,False,0.020453917774391265,0.010551244267,5,5,100,4,0.015755,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
10,idID,False,0.020453917774391265,0.010551244267,5,5,100,8,0.017404,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",4,False
0,idID,False,0.02198796160747061,0.010551244267,5,5,100,8,0.018336,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
1,idID,False,0.02198796160747061,0.010551244267,5,5,100,5,0.017515,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
2,idID,False,0.02198796160747061,0.010551244267,5,5,100,6,0.016424,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
3,idID,False,0.02198796160747061,0.010551244267,5,5,100,6,0.015941,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
4,idID,False,0.02198796160747061,0.010551244267,5,5,100,10,0.017051,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
5,idID,False,0.02198796160747061,0.010551244267,5,5,100,12,0.016655,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
6,idID,False,0.02198796160747061,0.010551244267,5,5,100,11,0.016133,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
7,idID,False,0.02198796160747061,0.010551244267,5,5,100,10,0.017532,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
8,idID,False,0.02198796160747061,0.010551244267,5,5,100,4,0.017408,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
9,idID,False,0.02198796160747061,0.010551244267,5,5,100,5,0.017923,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
10,idID,False,0.02198796160747061,0.010551244267,5,5,100,10,0.019176,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",5,False
0,idID,False,0.023522005440549956,0.010551244267,5,5,100,8,0.01902,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
1,idID,False,0.023522005440549956,0.010551244267,5,5,100,9,0.018512,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
2,idID,False,0.023522005440549956,0.010551244267,5,5,100,7,0.020995,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
3,idID,False,0.023522005440549956,0.010551244267,5,5,100,6,0.019846,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
4,idID,False,0.023522005440549956,0.010551244267,5,5,100,6,0.017591,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
5,idID,False,0.023522005440549956,0.010551244267,5,5,100,10,0.019671,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
6,idID,False,0.023522005440549956,0.010551244267,5,5,100,5,0.017324,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
7,idID,False,0.023522005440549956,0.010551244267,5,5,100,10,0.019474,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
8,idID,False,0.023522005440549956,0.010551244267,5,5,100,5,0.017057,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
9,idID,False,0.023522005440549956,0.010551244267,5,5,100,9,0.018349,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
10,idID,False,0.023522005440549956,0.010551244267,5,5,100,11,0.016547,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",6,False
0,idID,False,0.0250560492736293,0.010551244267,5,5,100,3,0.016369,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
1,idID,False,0.0250560492736293,0.010551244267,5,5,100,7,0.016405,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
2,idID,False,0.0250560492736293,0.010551244267,5,5,100,10,0.016994,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
3,idID,False,0.0250560492736293,0.010551244267,5,5,100,6,0.015981,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
4,idID,False,0.0250560492736293,0.010551244267,5,5,100,8,0.017904,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
5,idID,False,0.0250560492736293,0.010551244267,5,5,100,6,0.017598,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
6,idID,False,0.0250560492736293,0.010551244267,5,5,100,6,0.017834,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
7,idID,False,0.0250560492736293,0.010551244267,5,5,100,10,0.016284,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
8,idID,False,0.0250560492736293,0.010551244267,5,5,100,6,0.01651,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
9,idID,False,0.0250560492736293,0.010551244267,5,5,100,7,0.016814,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
10,idID,False,0.0250560492736293,0.010551244267,5,5,100,7,0.016252,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",7,False
0,idID,False,0.026590093106708644,0.010551244267,5,5,100,8,0.016615,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
1,idID,False,0.026590093106708644,0.010551244267,5,5,100,10,0.01727,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
2,idID,False,0.026590093106708644,0.010551244267,5,5,100,4,0.016456,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
3,idID,False,0.026590093106708644,0.010551244267,5,5,100,11,0.017093,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
4,idID,False,0.026590093106708644,0.010551244267,5,5,100,8,0.016326,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
5,idID,False,0.026590093106708644,0.010551244267,5,5,100,6,0.016264,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
6,idID,False,0.026590093106708644,0.010551244267,5,5,100,6,0.016249,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
7,idID,False,0.026590093106708644,0.010551244267,5,5,100,8,0.015939,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
8,idID,False,0.026590093106708644,0.010551244267,5,5,100,5,0.017543,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
9,idID,False,0.026590093106708644,0.010551244267,5,5,100,5,0.017385,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
10,idID,False,0.026590093106708644,0.010551244267,5,5,100,4,0.016841,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",8,False
0,idID,False,0.02812413693978799,0.010551244267,5,5,100,5,0.016221,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
1,idID,False,0.02812413693978799,0.010551244267,5,5,100,5,0.015507,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
2,idID,False,0.02812413693978799,0.010551244267,5,5,100,7,0.016394,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
3,idID,False,0.02812413693978799,0.010551244267,5,5,100,2,0.016783,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
4,idID,False,0.02812413693978799,0.010551244267,5,5,100,9,0.015902,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
5,idID,False,0.02812413693978799,0.010551244267,5,5,100,7,0.016347,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
6,idID,False,0.02812413693978799,0.010551244267,5,5,100,7,0.016154,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
7,idID,False,0.02812413693978799,0.010551244267,5,5,100,12,0.016256,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
8,idID,False,0.02812413693978799,0.010551244267,5,5,100,10,0.016297,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
9,idID,False,0.02812413693978799,0.010551244267,5,5,100,6,0.016283,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
10,idID,False,0.02812413693978799,0.010551244267,5,5,100,8,0.017726,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",9,False
0,idID,False,0.02965818077286734,0.010551244267,5,5,100,8,0.017558,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
1,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.016282,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
2,idID,False,0.02965818077286734,0.010551244267,5,5,100,1,0.015498,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
3,idID,False,0.02965818077286734,0.010551244267,5,5,100,4,0.016528,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
4,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.016124,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
5,idID,False,0.02965818077286734,0.010551244267,5,5,100,5,0.016362,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
6,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.01631,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
7,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.017872,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
8,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.016147,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
9,idID,False,0.02965818077286734,0.010551244267,5,5,100,7,0.016707,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
10,idID,False,0.02965818077286734,0.010551244267,5,5,100,3,0.016504,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",10,False
0,idID,False,0.03119222460594668,0.010551244267,5,5,100,7,0.015526,100,100,0.1,0.003,5,15,idID,,best,gls,"[0.010294, 0.958155, 0.010204, 0.01055, 0.010797]","[3, 4, 10, 12, 30]",11,False
